4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3731,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3811,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3731,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3811,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3731,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3811,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3971,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3891,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3971,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3971,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3891,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3971,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3971,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3891,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3971,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3590,3971,5182,5183,4702,4703
4778,4779,5258,5259,3966,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,2832,1766,1767,2832,3968,3969,3968,3969,3968,3968,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3967,5262,5263,4782,4783
4698,4699,5338,5339,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,2834,1846,1847,2834,5341,5340,5341,5340,5341,5341,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5340,5342,5343,4702,4703
4778,4779,5418,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,2834,1926,1927,2834,5419,5420,5421,5422,5419,5421,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5423,4782,4783
4858,4859,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4862,4863
4938,4939,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4942,4943
4538,4539,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4520,4521,3734,3735,3736,3737,4520,4521,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4541,4540,4542,4543
4618,4619,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4600,4601,3814,3815,3816,3817,4600,4601,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4621,4620,4622,4623
4698,4699,5018,5019,5020,5021,5022,5019,5020,5021,5022,5019,5020,5021,5022,5019,5020,5498,5499,5500,5501,4680,4681,3894,3895,3896,3897,4680,4681,5498,5499,5500,5501,5021,5022,5019,5020,5021,5022,5019,5020,5021,5022,5019,5020,5021,5022,5023,4702,4703
4778,4779,5098,5099,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5578,5579,5580,5581,4760,4761,3974,3975,3976,3977,4760,4761,5578,5579,5580,5581,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5102,5103,4782,4783
4698,4699,5178,5179,3726,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3728,3729,3727,5182,5183,4702,4703
4778,4779,5258,5259,3730,3671,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3731,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3811,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3731,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3811,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3731,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3811,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3731,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,3590,3591,3588,3589,3590,3591,3750,3811,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,3670,3671,3668,3669,3670,3671,3830,3731,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,2298,2299,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2298,2299,3588,3589,3590,3591,3588,3589,3750,3811,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,2378,2379,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2378,2379,3668,3669,3670,3671,3668,3669,3830,3731,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,2298,2299,2286,2287,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2286,2287,2298,2299,3590,3591,3588,3589,3590,3591,3750,3811,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,2378,2379,2366,2367,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2366,2367,2378,2379,3670,3671,3668,3669,3670,3671,3830,3731,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,2298,2299,2286,2287,2310,2311,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,2310,2311,2286,2287,2298,2299,3588,3589,3590,3591,3588,3589,3750,3811,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,2378,2379,2366,2367,2390,2391,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,2390,2391,2366,2367,2378,2379,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,2298,2299,2286,2287,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2310,2311,2286,2287,2298,2299,3590,3591,3588,3589,3590,3591,3750,3971,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,2378,2379,2366,2367,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2390,2391,2366,2367,2378,2379,3670,3671,3668,3669,3670,3671,3830,3891,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,2298,2299,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2286,2287,2298,2299,3588,3589,3590,3591,3588,3589,3750,3971,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,2378,2379,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2366,2367,2378,2379,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,2298,2299,3590,3591,3588,3589,3590,3591,3750,3971,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,2378,2379,3670,3671,3668,3669,3670,3671,3830,3891,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3971,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3830,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3751,5088,5088,5088,5088,5089,5088,5089,5088,5088,5088,3750,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3590,3591,3750,3971,5182,5183,4702,4703
4778,4779,5258,5259,3730,3831,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3831,5088,5088,5089,5090,5091,5092,5093,5088,5089,5088,3830,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3670,3671,3830,3891,5262,5263,4782,4783
4698,4699,5338,5179,3810,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3973,3968,3968,3968,3972,5089,5170,5171,5172,5173,5088,3973,3968,3968,3969,3972,3751,3588,3589,3590,3591,3588,3589,3590,3591,3588,3589,3750,3971,5182,5343,4702,4703
4778,4779,5098,5259,3730,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3971,5099,5100,5100,5102,5089,5250,5251,5252,5253,5088,5099,5100,5100,5102,3890,3831,3668,3669,3670,3671,3668,3669,3670,3671,3668,3669,3830,3891,5262,5103,4782,4783
4698,4699,5178,5179,3810,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3891,5262,4792,4793,4707,4708,5330,5331,5332,5333,4707,4708,4790,4791,5179,3970,3751,3750,3751,3750,3751,3750,3751,3750,3751,3750,3751,3590,3971,5182,5183,4702,4703
4778,4779,5258,5259,3966,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3967,5262,4872,4873,4787,4788,5410,5411,5412,5413,4787,4788,4870,4871,5259,3966,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3969,3968,3967,5262,5263,4782,4783
4698,4699,5338,5339,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5342,4546,4547,4548,5488,5489,5490,5491,5492,5493,4784,4785,4786,5339,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5341,5340,5342,5343,4702,4703
4778,4779,5418,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,4626,4627,4628,5568,5569,5570,5571,5572,5573,4864,4865,4866,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5419,5420,5421,5422,5423,4782,4783
4858,4859,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,5648,5649,5650,5651,5652,5653,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4860,4861,4862,4863
4938,4939,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,5728,5729,5730,5731,5732,5733,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4940,4941,4942,4943
